content,place,year,month
"Back home we have a Prime a minister who tells his followers that there is nothing like global warming. It’s just that people get old and they start complaining about the weather, confusing it with Global warming. He is a dear friend of Trump. https://t.co/0Lpr2B6aNr",India,2020,November
@duabusan @mirtaimperatori @cjnapoet @_____YO_____YO @BreakingKind @BabyGo2014 @Ramikantari @SANDROANDRINE @sprague_paul @heroldbarton @skstevens09 @Edward733 @Wewillrocku66 @ThalaBeratung @marinavibu609g @kevinandrewtod4 @GraceMurphy2 @carbonsaveruk @SafetyMentalst @dunaisiaka @michaelbathurst @pleasetime1 @LudMarx1 @LisaTruthJohns @cynthia_lardner @babybondgirl @KamalSinghnamo @ThShaher @anim3333 @sherrig108 @RoverDov123 @YuliyaInopinaPR @viericrespo @tripletsfan19 @anitamariaAn @BeatriceLacy @MarshaCollier @FelixNater @RosaTrunk @EjazNoorii @robindavidman @Jilliemary @RobertPage68 @wiergeezy @make_repost @LorenzoSironi @Be_Mesmerized @SMLEADERONE @ledrew I think it's global warming effect.,India,2020,November
"Setiap kali Ada pencemaran sungai, water supply terjejas Kita marah. But it’s time to take environmental issues seriously. Not just water issue, but environmental issue as a whole such as global warming.",India,2020,November
Delhi pollution levels today morning. #India #NewDelhi #Delhi #smog #AQI #AirPollution #letusbreathe #letdelhibreathe #shameful #hazardous #scary #SICK #lethal #climatechange #ClimateEmergency #GlobalWarming #biodiversity #Emergency #AirPollution contribution by #airvisual https://t.co/pG8VdPPyR6,India,2020,November
"Why this simple stubble burning and bursting of fire crackers on #Diwali is turning Delhi to gas chamber every year. If you can't tackle this hyper local pollution, then stop talking about climate change and global warming that is much complex than that. 
3/5",India,2020,November
"#ThisDiwali_BoycottTanishqIt is time Hindus expose this double standards !!! 

Would @TanishqJewelry ever greet with a message to go Vegetarian for Christmas and Eid to reduce global warming ? https://t.co/OQcOA0OzXW",India,2020,November
"US President-elect @JoeBiden Biden's climate plan could put the Paris Agreement's goal of limiting global warming to 1.5˚C ""within striking distance,"" according to detailed analysis provided by the Climate Action Tracker. https://t.co/dQcBBrk0lL",India,2020,November
@CPCB_OFFICIAL sir can we light Diya on Diwali or it will also cause global warming and both North and South pole ice will start melting? Please suggest @myogiadityanath @narendramodi,India,2020,November
Happy moment around 200 sablings planted in  ilanjempoor panchayat ...say no to Global Warming https://t.co/oXUNdmOmfN,India,2020,November
"@JoeBiden Congratulations &amp; best wishes for Historical 4 years for prosperity of American people!

Hope that under your leadership, US budget for terrorism will be diverted towards US public health system and to arrest global warming.",India,2020,November
"Deepawali special Crackers ! Go Green inetiative for Karnataka!@CTRavi_BJP @girishalva @mepratap @venuvignesha @vasantshetty81 @ShobhaBJP @astitvam @VishweshwarBhat @BSYBJP @mkarthikbhat @RSSorg @DPRArohana 
🌟Coming Soon- Lightless Deepavali to stop Global Warming! https://t.co/XGoAQANRAd",India,2020,November
@ANINewsUP @SumanSh58123278 Oh my God 😱 this will cause global warming . Himalayas will start melting and possibly Greenland will be no more.,India,2020,November
Congratulations. @JoeBiden @KamalaHarris #JoeBidenKamalaHarris2020 #ParisAgreement #climatechange #globalwarming #world #planetearth #India #USAelection2020 #LeonardoDiCaprio @LeoDiCaprio #biodiversity @GretaThunberg 🇮🇳❤️🇺🇲🙏🌱🦋,India,2020,November
"Diwali crackers are now over. That battle is lost.

For those who said Diwali is about lights, not sound and smoke:  Do you really think the ecosystem won't come for lights next?

They will say that lights waste energy and cause global warming.

Too easy.",India,2020,November
"#rimjhim #solanki learns to grow a plant. 
#connecttonature #greenindia #SwachhBharatMission #environment #climatechange #globalwarming #rajgardenplants #rookhrajpaudhshala #rookhraj #paudhshala #plantsshop #plantsinjodhpur #jodhpurnursery #nurserynearme

 https://t.co/nT6w8PNhG0",India,2020,November
......I was cool – until global warming made me hot...... https://t.co/7YSM9lCq5e,India,2020,November
I care for our #environment and I try my best to curb pollution which is leading to #GlobalWarming &amp; #climatechange but I can't stand such fake activism. @UN @UNinIndia @UNFCCC,India,2020,November
Govt plans=development =Deforestation= global warming =biodiversity loss=air pollution =Ecocide=climate changes= Human extinction #AravalliBachao @KambojAnanya @LicypriyaK @AneraoKailash @anujabali @nahluwalia20 @pallaviti @RahulKhera83 @bahardutt @Warriormomsin @Gyan84s https://t.co/7LkaxJHI5g,India,2020,November
"@ndtv He cnt, he is under Global Warming.... 😁",India,2020,November
"Follow 
For more details!!

We don't accept injustice!!
#FightClimateInjustice

@madhulikaS2
#Togetherwecan
#ClimateChange #globalstrikeforfuture 
#fffTelangana #fff #vocalforlocal #Hyderabad #Telangana #SayNoToPharmaCity 
#globalwarming #environment #savetheplanet #nature https://t.co/KowMTaMvev",India,2020,November
"@anandmahindra @investindia I hope This huge opportunity won't be a challenge to our environment 
Industrial revolution leaded to Global warming, Air pollution etc 
In TN becoz of the textile industry Rivers  Bhavani, Noyyal are running colorful with foam
So our PM @narendramodi sir should make strict rules",India,2020,November
Air quality of Delhi just now. @ArvindKejriwal @PMOIndia @msisodia @HMOIndia @AmitShah #Hazard #hazardous #Smog #poisonousair @LtGovDelhi #India #ClimateAction #climatechange #globalwarming #deforestation #industrialization #biodiversity #DavidAttenborough @GretaThunberg https://t.co/nK8NYED8Le,India,2020,November
@BkkGreg And before global warming whittled it down to like half of one day then back to hot again,India,2020,November
I am so sick of this pollution and weather change and headache and paying rent and sinus and politics and getting older and fatter and global warming and lack of sleep and right wingers and left wingers and paying taxes and being sick,India,2020,November
"@sureshpprabhu Looking forward to.  May I make a comment please. While use of Electric Motor vehicles may reduce local pollution, it will nearly double  the source pollution, which contributes to global warming. Biomass energy is THE SOLUTION.",India,2020,November
“The transition to clean power needs to be at 4 times faster to limit global warming to 1.5 degrees” - #COP26Ambition https://t.co/r1AS2V13fF,India,2020,November
"Did you heard the screams, mourns and groans, felt the pain and saw the gape of nature and animals when humankind was ruining wildlife and nature in the name of development and industrialization since the modern era? #climatechange #globalwarming #pollution #biodiversity #nature",India,2020,November
"@averrun the tricky thing about discussing climate is that some simplifications (like manmade warming global warming) were very useful, but ultimately those simplifications go on to later bite climate scientists and activists in the rear because people stop believing in these terms",India,2020,November
@Finnfield Ours is quite warm too. Blame it on global warming,India,2020,November
"@youngsyefura @anbas5155 Scientists expect horrific global warming of 1.6-2°C by 2032, triggering the final collapse of major ecosystems, extreme crop-wrecking weather events, widespread global extinction, then more horrific warming from vicious feedbacks, yet media refuse to scream for emergency action.",India,2020,November
@youngsyefura @anbas5155 What is happening to green policy? What is our part in mitigating climate change effects? Find lah alternative for deforestation.... it's expediting global warming!,India,2020,November
@StupidosaurXnwo @angryyoungman55 @RoyalFamily @anilmdave @StupidosaurXnwo thanks for your info.. I want to know if US is triggering global warming what is politics behind it?,India,2020,November
"@StupidosaurXnwo @angryyoungman55 Earthquakes aren't man made... But global warming is man made right.. if you have any theory let me know, I will learn about theory",India,2020,November
"The power of #renewableenergy as clean, safe and profitable cannot be overemphasized when coal buring is leading to #globalwarming, harming the #environment and human #health - resulting in 4.5 million loss of lives globally. Great package @srijanapiya17 https://t.co/2PY8GjozPo",India,2020,October
"From terror to global warming to martime security to norms based intl institutions, ""We are inevitably on the same side of the court"", say top sources on Foreign Secretary @harshvshringla's France visit.",India,2020,October
"Worry, big reason to worry! #ClimateChange #GlobalWarming #ClimateAction https://t.co/0Ud3DWOjQo",India,2020,October
"Ancient deposits of trapped methane are emitting the potent greenhouse gas into the atmosphere, scientists claim.
https://t.co/m0Sn9nxqYk #Arctic #methane #ClimateChange #ClimateEmergency #GlobalWarming #ClimateCrisis #GHG #Earth #planet #northpole #ourplanet #nature #WakeUpWorld",India,2020,October
@MGKsFootFetish Global warming 🤯,India,2020,October
It was another 4 hr long marathon lecture ( my 1351st invited lecture)  today to senior Railway officers of the country as what Indian Rilways can do to adapt to climate change and global warming. https://t.co/LKi6CzRLrf,India,2020,October
"(2/2)
But its crucial for us to awaken even those who r pretending to be as its matter of our and the survival of future generations on this planet
#GlobalWarming
#ClimateChange
#fridaysforfuture 
#India
#SaveEarth
#ClimateAction",India,2020,October
Tank up and Thank up....#JanShakti4JalShakti #groundwater #everydropcounts #WaterCrisis #globalwarming #rainwaterharvesting #WaterCrisis #saveearth #buildingconstruction #urbanplanning #innovation #greentech #sustainability #plumbing #mepdesign #climate #mep #rechargerain https://t.co/RuvaCGBKfS,India,2020,October
"@UN R u interested in global warming crimes &amp; human rights violations by various governments, politicians, Officials, judiciary, Police, militaries, religions, their followers, corporate houses, mafia, various colour codes like blue etc? Follow my tweets in various accounts!",India,2020,October
