content,place,year,month
"Conventional sanitary pads contain 90% plastic. Their production releases greenhouse gases, causing air pollution and global warming and poor disposal means years of biodegrading. 

Take care of her #menstrualhygiene in a #climate friendly way!
#ClimateActionNow #climateemergency https://t.co/fdbZXO1T9D",africa,2022,February
"“Loss of biodiversity, increased pollution and global warming: We are no longer in doubt. They are all driven by human activity. It is time to act for nature to achieve the sustainable development goals.” 
@EspenBarthEide opening remarks #UNEA5 #ForNature #SDGs https://t.co/GNm8LKmJSq",africa,2022,February
"Global warming. What action are you taking now to slow down the effects?

Photo: vox

#ClimateCrisis #ClimateActionNow #climatechange #GlobalWarming #eco #green #ClimateEmergency #ClimateJustice https://t.co/Xn9o3gqEYG",africa,2022,February
Rigorous analysis of all data and lines of evidence shows that most of the observed global warming over the past 50 years or so cannot be explained by natural causes and instead requires a significant role for the influence of human activities. https://t.co/sGb5pGLra1,africa,2022,February
"This global warming is real sha, what is this iska this night?",africa,2022,February
"Great discussion and presentation focused on:

▶️Introduction/Importance of AW

▶️The two-way dimensions of genetics on AW

▶️Regulatory framework on AW in Nigeria 

▶️Impact of global warming on AW

▶️Improving cattle welfare from farm to slaughter.",africa,2022,February
"Establishment of a new global legally binding treaty on marine litter and plastic pollution will be the biggest achievement to international Environmental Law after the Paris Agreement!
#UNEA #GlobalWarming https://t.co/KU43aaCQQU",africa,2022,February
"Africa contributes the least to global warming globally but it remains the most vulnerable continent suffering severe consequences of climate change. 

The #CSW66 comes at a critical time as it addresses climate and environment challenges affecting youth and women in Africa. https://t.co/MKGzov2Tlr",africa,2022,February
"If you are a fan of air crash investigation, you should understand this

Terrain, terrain! Pull up!
Terrain, terrain! Pull up!

If you aren't, you should understand

Global warming ahead! Pull out!
Overpopulation ahead! Pull out!",africa,2022,February
"The disappearing of glaciers around Mount Kenya is leading to the drying up of river streams that are leading to harvest losses and food shortages as well as soil degradation and a loss of biodiversity 
#climatechange #GlobalWarming #ClimateCrisis #ClimateActionNow #LossAndDamage https://t.co/OwdY27SSoz",africa,2022,February
@Becky_Nalepo We all are. Global warming is real.,africa,2022,February
Another name for global warming is Awka,africa,2022,February
Let's end global warming by planting a tree everyday ... Good morning,africa,2022,February
"No such thing as global warming, we alway get 100mph winds in February 🤔😮🤦‍♂️#eunice",africa,2022,February
"Climate change mitigation consists of actions to limit global warming and its related effects. This involves reductions in emissions of (GHGs) &amp; activities that reduce their concentration in the atmosphere
 #ClimateChange. 
#Voices4ClimateKe #TalkActClimate
@AfUncensored https://t.co/RWoUFy27Sg",africa,2022,February
"Nigeria will make you think, being on generator day and night means you are rich. Baba it's not normal kankan......we are degrading the environment and increasing global warming 🤣🤣🤣🤣",africa,2022,February
@StJohnKenya Global warming is real and not right... @ZeroOne33408052 @ECOWARRIORSS,africa,2022,February
Same place 1903 and 2020 at the Alps #GlobalWarming #change https://t.co/jGlTSWltru,africa,2022,February
@Iam_Wanjiru Now you know damn well they don’t care about global warming or miss Rona 🤣,africa,2022,February
"@TotalEnergies you knew the catastrophic #GlobalWarming effects of your products 50 years ago and you still carried on to destroy the future of millions! 
Their profit is our loss!
#OOTT #peopleoverprofits #stoptotal #StopEACOP",africa,2022,February
"@TotalEnergies you knew the catastrophic #GlobalWarming effects of your products 50 years ago yet carried on to destroy the future of millions!
#peopleoverprofits #stoptotal #oott #stopEACOP 
@TotalEnergies @PPouyanne",africa,2022,February
@mack_shem 🤣🤣🤣 washenzi wanabishana na scientists bana ati the climate is always changing so global warming can't be real,africa,2022,February
Kuna mahali niliona wazungu wengine wakisema ati Climate change is a scam..there's nothing like climate change or global warming ni schemes za Ku mint pesa from people,africa,2022,February
"Yam is truly special. In whatever form it comes; boiled, fried, grilled or as pottage(na why Jacob become firstborn).

However, you see fried yam and fried panla? It is one of the solutions to global warming.🥺🙌🏼 https://t.co/2lCqmxkFPN",africa,2022,February
"Oh yeah ! It's  a  major  part of the climate change in Morocco. 
#GlobalWarming https://t.co/qP5qNY0amD",africa,2022,February
The effects of global warming such as the rise in temperature and climate change are a wake up call to the human race. Let's reduce carbon emissions by planting more trees and protecting wildlife. We can't repurchase nature's beauty at any price. https://t.co/NuonNwmVzm,africa,2022,February
"Jesus wont take care of the ecosystem, the prove of it is in global warming.
Na me and you go do what is right first. https://t.co/BMq8kicocS",africa,2022,February
Global warming inawafanya wakuwe on heat. https://t.co/r9877kY59o https://t.co/nTCHjuEBsi,africa,2022,February
@ZeroOne33408052 @RBReich @cenkuygur @SethMacFarlane @Fridays4future @GretaThunberg @elonmusk @SpaceX @RichardDawkins Global warming maybe the next big thing after COVID... Beware.,africa,2022,February
"@branik7 So when I mention something as ridiculous as global warming you laugh. But when it's a virus manufactured in China and has flu-like symptoms, you believe.

Covid-19 can't be real. It doesn't make sense.",africa,2022,January
@DadaNelson_ This is no more harmattan... This is global warming.,africa,2022,January
"If the logic is more trees planted= reduced CO2 in atmosphere, leading to reduced global warming, hence reversing Climate Change! Then we set the ball of Planting 1 million trees like these below rolling come Feb. 2022",africa,2022,January
"you could say global warming is world wide issue that includes nigeria and people will come here and say dumb shit like ""apc should be your issue"" like both can't be true.",africa,2022,January
It's global warming people,africa,2022,January
"#TopReply 🡅 4 points
Why does poop stink? Why is water wet? Why does money have value? Why is yoh mama so fat? Simple answer: The government says so. If global warming was real why the **** doesn't it rain boiling(or at least luke warm) water. The government is - [1/3]",africa,2022,January
Imagine there’s a couple having sex in this kasana. They are the main cause of this global warming 🤦‍♂️,africa,2022,January
"@hispri0rity Global warming has made the weather warm, it was raging back in the days when I was a kid.",africa,2022,January
The ambitious Paris Agreement target of limiting global warming to 1.5 degrees Celsius is growing harder to reach despite gaining stronger political backing at last year's CoP26 UN climate summit👇🏿. https://t.co/pb2WGfjIVg,africa,2022,January
"Not forgetting;
Inflation
Lack of infrastructure 
Unfavourable Climatic Conditions
Global warming.
Unrest in NE, Nigeria
And Desmond Elliot",africa,2022,January
"Unpopular opinion: 7/10
It's actually a really great movie imo, trying to depict the way things actually are run in the administrative departments of our world, trying to raise heads and awareness towards a really important issue that affects us all which is Global warming. https://t.co/2eS1wOJZPa",africa,2022,January
@2022FK @WehliyeMohamed @ahmednasirlaw But it does snow in those part of the earth nothing to do with global warming.,africa,2022,January
"Black carbon emission could also have a devastating and long lasting  effect on our immediate environment.

It also contributes significantly to global warming , leading to increase in earth temperature .
#stopthesoot",africa,2022,January
"""The most important thing about global warming is this. Whether humans are responsible for the bulk of climate change is going to be left to the scientists, but it’s all of our duty to leave this planet in better shape for the future generations than we found it"" 

Mike Huckabee https://t.co/0RajHiWuBb",africa,2022,January
@mister_ade5 Global warming,africa,2022,January
"Global Warming may finished our Lives, shall we evolve to adapt to such hot days and very cold nights !
@UNEP , @nemaug , etc",africa,2022,January
"Global warming is too serious for the world any longer to ignore its danger or split into opposing factions on it. 

Tony Blair, Sept. 27, 2005

#TheGreenwar #TheGreenMP",africa,2022,January
@cokapanache Man like Lady Global Warming una,africa,2022,January
"@bigbrovar You described Climate Change; which has been happening for ages BTW. 

Many people used climate change and global warming interchangeably, both have distinct meanings.",africa,2021,December
Global warming in the mud. https://t.co/69NdkaaUvn,africa,2021,December
@KoMaisham @ngigiboniface @Belive_Kinuthia @QueenHezena Lol I doubt. Does he look like he can talk anything about global warming? Or undertakings for collective investment in transferrable securities? @bonifacemwangi told us we deserve the leaders we get. Coz we consciously elect them. Lets eat our own tomatoes.,africa,2021,December
"@GeraldKutney The greatest challenge in this study is fueled by those who own firms, x companies that are causing global warming. Any scientific research around here will not go far for they will use every single coin to influence the policy makers to block it's implementation. Sad reality.",africa,2021,December
Wo ti se global warming https://t.co/BxRbJTnSO5,africa,2021,December
"Global Warming, Act Now!! https://t.co/bABezbGrIs",africa,2021,December
"Utter devastation from a birds eye view shows how climate change and extreme weather patterns connect in every way, taking into account the fact that global warming and the recent wild fires share the blame. @ZeroOne33408052 @Obi_kenya001 @ECOWARRIORSS https://t.co/kxWdX4L4Lr",africa,2021,December
"@Planetary_Sec Water is indeed life ,
We need to protect our catchment areas and water towers, wet lands
We also need to plant more trees for carbon sequestation and water attraction.
#energy 
#ClimateCrisis 
#GlobalWarming 
#GlobalCrisis",africa,2021,December
"This is heartbreaking 💔😭😭😭.  Let’s save our planet!! The Earth is communicating, lower your carbon footprint and tackle the issue of global warming!! We can do this Guys !! Together as one committed World 🌍. https://t.co/1OKUMYyQqP",africa,2021,December
🌎We are excited for our year 2 @CMetEdStudies to meet with these Rwandan students who have been preparing short bios about themselves and compiling their thoughts and experiences about the pandemic and global warming to share with our students 🗺 https://t.co/RqZyliJcAU,africa,2021,December
"Africa is responsible for only 3% of global emissions, but is where global warming is having the greatest impact.

‘2.4C is a death sentence’: Vanessa Nakate’s fight for the forgotten countries of the climate crisis https://t.co/C4fd0VGunN",africa,2021,December
"@hpierrejacques In America, if the Republicans continue to deny global warming, call it what it is ""local destruction""",africa,2021,December
